epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,205.165,0.71033,0.86688,0.97197,1,0.99437,0.995,0.8808,0.52157,0.85829,0.77723,0.0005546,0.0005546,0.0005546
75,207.923,0.67861,0.82941,0.94743,0.97669,0.99777,0.99453,0.866,0.57809,0.83901,0.78358,0.0005348,0.0005348,0.0005348
76,210.593,0.77117,0.91348,1.00866,0.97669,0.99777,0.99453,0.866,0.57809,0.83901,0.78358,0.000515,0.000515,0.000515
77,213.32,0.67909,0.91266,0.89893,0.97629,1,0.99453,0.87383,0.58234,0.84289,0.78206,0.0004952,0.0004952,0.0004952
78,216.018,0.74958,0.90373,0.99009,0.97674,0.99974,0.99453,0.88582,0.51871,0.82569,0.77159,0.0004754,0.0004754,0.0004754
79,218.761,0.67063,0.86869,0.94441,0.97674,0.99974,0.99453,0.88582,0.51871,0.82569,0.77159,0.0004556,0.0004556,0.0004556
80,221.574,0.67582,0.78697,0.923,0.97502,1,0.99453,0.9003,0.47434,0.79943,0.76093,0.0004358,0.0004358,0.0004358
81,224.296,0.71737,0.84707,0.94347,1,0.99698,0.995,0.90066,0.46272,0.77787,0.75707,0.000416,0.000416,0.000416
82,227.155,0.68767,0.89998,0.94852,0.9989,1,0.995,0.89655,0.46594,0.75733,0.75404,0.0003962,0.0003962,0.0003962
83,229.744,0.68124,0.79941,0.96044,0.9989,1,0.995,0.89655,0.46594,0.75733,0.75404,0.0003764,0.0003764,0.0003764
84,232.407,0.7034,0.82724,0.94806,0.9975,1,0.995,0.90684,0.46572,0.73527,0.75157,0.0003566,0.0003566,0.0003566
85,235.146,0.68842,0.76272,0.94097,0.99675,1,0.995,0.90423,0.4562,0.72404,0.74954,0.0003368,0.0003368,0.0003368
86,237.851,0.71171,0.85577,0.9781,0.99675,1,0.995,0.90423,0.4562,0.72404,0.74954,0.000317,0.000317,0.000317
87,240.677,0.67416,0.8298,0.94889,0.99656,1,0.995,0.90469,0.44088,0.70726,0.74839,0.0002972,0.0002972,0.0002972
88,243.425,0.62887,0.81142,0.94329,0.99614,1,0.995,0.91647,0.43196,0.69852,0.74714,0.0002774,0.0002774,0.0002774
89,246.234,0.70007,0.75825,0.96468,0.99614,1,0.995,0.91647,0.43196,0.69852,0.74714,0.0002576,0.0002576,0.0002576
90,249.217,0.6033,0.78612,0.89738,0.99637,1,0.995,0.91765,0.4284,0.69121,0.74631,0.0002378,0.0002378,0.0002378
91,257.645,0.53067,0.89686,0.85934,0.99833,1,0.995,0.9036,0.43717,0.67944,0.74655,0.000218,0.000218,0.000218
92,260.672,0.50893,0.87913,0.83752,0.99833,1,0.995,0.9036,0.43717,0.67944,0.74655,0.0001982,0.0001982,0.0001982
93,263.718,0.53944,0.86743,0.8279,0.99839,1,0.995,0.89229,0.44365,0.67827,0.74637,0.0001784,0.0001784,0.0001784
94,266.673,0.48503,0.84658,0.83814,0.99814,1,0.995,0.90617,0.43809,0.68357,0.74414,0.0001586,0.0001586,0.0001586
95,269.538,0.518,0.84425,0.86067,0.99814,1,0.995,0.90617,0.43809,0.68357,0.74414,0.0001388,0.0001388,0.0001388
96,272.594,0.51324,0.84774,0.85415,0.998,1,0.995,0.91062,0.42748,0.68374,0.74187,0.000119,0.000119,0.000119
97,275.477,0.47501,0.82284,0.85224,0.99773,1,0.995,0.90445,0.41278,0.68329,0.73885,9.92e-05,9.92e-05,9.92e-05
98,278.498,0.47334,0.8205,0.83134,0.99769,1,0.995,0.90452,0.40543,0.6806,0.738,7.94e-05,7.94e-05,7.94e-05
99,281.394,0.49092,0.84738,0.83661,0.99769,1,0.995,0.90452,0.40543,0.6806,0.738,5.96e-05,5.96e-05,5.96e-05
100,284.407,0.52231,0.84579,0.82196,0.99778,1,0.995,0.91162,0.40133,0.68241,0.73796,3.98e-05,3.98e-05,3.98e-05
